"probe_id","symbol_raw","SYMBOL"
"1553167_a_at","SEPSECS","SEPSECS"
"1553168_at","GRIK5","GRIK5"
"1553169_at","LRRN4","LRRN4"
"1553171_x_at","LRRN4","LRRN4"
"1553172_at","ZNF777","ZNF777"
"1553174_at","JPH2","JPH2"
"1553175_s_at","PDE5A","PDE5A"
"1553176_at","SH2D1B","SH2D1B"
"1553177_at","SH2D1B","SH2D1B"
"1553178_a_at","SSTR3","SSTR3"
"1553179_at","ADAMTS19","ADAMTS19"
"1553180_at","ADAMTS19","ADAMTS19"
"1553181_at","DDX31","DDX31"
"1553183_at","UMODL1","UMODL1"
"1553185_at","RASEF","RASEF"
"1553186_x_at","RASEF","RASEF"
"1553188_s_at","PARD3B","PARD3B"
"1553190_s_at","PARD3B","PARD3B"
"1553191_at","DST","DST"
"1553192_at","ZNF441","ZNF441"
"1553193_at","ZNF441","ZNF441"
"1553194_at","NEGR1","NEGR1"
"1553196_a_at","FCRL3","FCRL3"
"1553197_at","DCAF4L2","DCAF4L2"
"1553199_at","DCAF4L2","DCAF4L2"
"1553202_at","STOX1","STOX1"
"1553204_at","C20orf166-AS1","C20ORF166-AS1"
"1553205_at","C20orf166-AS1","C20ORF166-AS1"
"1553207_at","ARL10","ARL10"
"1553208_s_at","ARL10","ARL10"
"1553209_at","RNFT2","RNFT2"
"1553211_at","ANKFN1","ANKFN1"
"1553212_at","KRT78","KRT78"
"1553213_a_at","KRT78","KRT78"
"1553214_a_at","CCDC7","CCDC7"
"1553215_s_at","CCDC7","CCDC7"
"1553216_at","ZNF41","ZNF41"
"1553217_s_at","ZNF41","ZNF41"
"1553218_a_at","ZNF512","ZNF512"
"1553219_a_at","AMMECR1","AMMECR1"
"1553220_at","FAM117B","FAM117B"
"1553221_at","ZNF583","ZNF583"
"1553222_at","OXER1","OXER1"
"1553224_at","LUZP1","LUZP1"
"1553225_s_at","ZNF75D","ZNF75D"
"1553226_at","LINC00052","LINC00052"
"1553227_s_at","BRWD1","BRWD1"
"1553228_at","CCDC89","CCDC89"
"1553229_at","ZNF572","ZNF572"
"1553232_at","RMDN2","RMDN2"
"1553234_at","ADAMTS18","ADAMTS18"
"1553235_at","PCDHAC1","PCDHAC1"
"1553237_x_at","PCDHAC1","PCDHAC1"
"1553238_a_at","HIPK4","HIPK4"
"1553239_at","FAM124A","FAM124A"
"1553241_at","NKAIN3","NKAIN3"
"1553243_at","ITIH5","ITIH5"
"1553244_at","FANCB","FANCB"
"1553246_a_at","POMK","POMK"
"1553247_a_at","ZNF709","ZNF709"
"1553248_at","CCDC57","CCDC57"
"1553249_at","SMC1B","SMC1B"
"1553252_a_at","BRWD3","BRWD3"
"1553253_at","ASB16","ASB16"
"1553254_at","MAGEE2","MAGEE2"
"1553255_at","ERVV-1","ERVV-1"
"1553257_at","GAL3ST3","GAL3ST3"
"1553258_at","FLJ30679","FLJ30679"
"1553260_s_at","ALS2CR11","ALS2CR11"
"1553261_x_at","ALS2CR11","ALS2CR11"
"1553262_a_at","UTS2R","UTS2R"
"1553263_at","USH1G","USH1G"
"1553264_a_at","SYN1","SYN1"
"1553265_at","SLC23A3","SLC23A3"
"1553266_at","CNOT6L","CNOT6L"
"1553267_a_at","CNOT6L","CNOT6L"
"1553268_at","RHBDL3","RHBDL3"
"1553269_at","ZNF718","ZNF718"
"1553271_at","DIP2B","DIP2B"
"1553272_at","SLC36A1","SLC36A1"
"1553274_a_at","SNRNP48","SNRNP48"
"1553276_at","ZNF560","ZNF560"
"1553277_at","RTTN","RTTN"
"1553279_at","BTNL9","BTNL9"
"1553280_at","PUS10","PUS10"
"1553281_at","PLCXD2","PLCXD2"
"1553282_at","UMODL1-AS1","UMODL1-AS1"
"1553284_s_at","LMLN","LMLN"
"1553285_s_at","RAD9B","RAD9B"
"1553286_at","ZNF555","ZNF555"
"1553288_a_at","NYAP1","NYAP1"
"1553292_s_at","SGK494","SGK494"
"1553293_at","MRGPRX3","MRGPRX3"
"1553295_at","ABCA13","ABCA13"
"1553296_at","ADGRG7","ADGRG7"
"1553297_a_at","CSF3R","CSF3R"
"1553298_at","C17orf77","C17ORF77"
"1553299_at","DUSP5P1","DUSP5P1"
"1553300_a_at","DGKH","DGKH"
"1553301_a_at","TMEM182","TMEM182"
"1553303_at","C16orf46","C16ORF46"
"1553304_at","LSM14B","LSM14B"
"1553306_at","CASP8","CASP8"
"1553310_at","PLB1","PLB1"
"1553311_at","C20orf197","C20ORF197"
"1553313_s_at","SLC5A3","SLC5A3"
"1553314_a_at","KIF19","KIF19"
"1553315_at","SLFNL1","SLFNL1"
"1553316_at","GPR82","GPR82"
"1553317_s_at","GPR82","GPR82"
"1553318_at","RIBC1","RIBC1"
"1553319_at","OXGR1","OXGR1"
"1553320_s_at","CDC14C","CDC14C"
"1553321_a_at","SULT1C4","SULT1C4"
"1553322_s_at","TEAD1","TEAD1"
"1553323_a_at","LOC101930343///CATSPER2P1///CATSPER2","LOC101930343"
"1553325_at","POU5F2","POU5F2"
"1553326_at","RXFP2","RXFP2"
"1553327_a_at","BEND7","BEND7"
"1553328_a_at","SLC18A2","SLC18A2"
"1553329_at","SSMEM1","SSMEM1"
"1553330_at","SSMEM1","SSMEM1"
"1553333_at","MAB21L3","MAB21L3"
"1553335_x_at","LOC285696","LOC285696"
"1553336_a_at","MIER3","MIER3"
"1553338_at","SDE2","SDE2"
"1553340_s_at","SLC35G4///SLC35G3///SLC35G5","SLC35G4"
"1553341_at","UROC1","UROC1"
"1553344_at","PCDH15","PCDH15"
"1553346_a_at","TNRC6A","TNRC6A"
"1553347_s_at","KCNA6","KCNA6"
"1553348_a_at","NFX1","NFX1"
"1553349_at","ARID2","ARID2"
"1553350_at","AMER3","AMER3"
"1553351_at","OTUD7A","OTUD7A"
"1553352_x_at","ERVW-1","ERVW-1"
"1553357_at","LINC00889","LINC00889"
"1553359_at","FBXL18","FBXL18"
"1553361_x_at","FBXL18","FBXL18"
"1553362_at","DNAH6","DNAH6"
"1553363_at","LINC01600","LINC01600"
"1553364_at","PNPLA1","PNPLA1"
"1553365_at","DEPDC4","DEPDC4"
"1553366_s_at","ANKRD23///ANKRD39","ANKRD23"
"1553367_a_at","COX6B2","COX6B2"
"1553369_at","FAM129C","FAM129C"
"1553371_at","EPHA10","EPHA10"
"1553373_at","WDR64","WDR64"
"1553374_at","PRO2949","PRO2949"
"1553375_at","BTBD9","BTBD9"
"1553376_a_at","AXDND1","AXDND1"
"1553378_a_at","HEATR9","HEATR9"
"1553380_at","PARP15","PARP15"
"1553383_at","ARHGAP42","ARHGAP42"
"1553385_at","LINC01101","LINC01101"
"1553386_at","MFSD2A","MFSD2A"
"1553387_at","ATM","ATM"
"1553388_at","FAM26D","FAM26D"
"1553389_at","NPHP3","NPHP3"
"1553390_at","ATG9B","ATG9B"
"1553391_at","CXorf58","CXORF58"
"1553392_at","LOC102724660///EFCAB3","LOC102724660"
"1553394_a_at","TFAP2B","TFAP2B"
"1553395_a_at","CD200R1","CD200R1"
"1553396_a_at","CCDC13","CCDC13"
"1553397_at","CCDC13","CCDC13"
"1553399_a_at","MGC57346///CRHR1-IT1","MGC57346"
"1553400_a_at","MGC57346///CRHR1-IT1","MGC57346"
"1553401_at","MRGPRX1","MRGPRX1"
"1553402_a_at","HFE","HFE"
"1553403_at","RLN3","RLN3"
"1553405_a_at","CSMD1","CSMD1"
"1553407_at","MACF1","MACF1"
"1553409_at","ADAMTS20","ADAMTS20"
"1553410_a_at","ABCC12","ABCC12"
"1553411_s_at","SALL3","SALL3"
"1553412_at","AGBL4","AGBL4"
"1553413_at","LCAL1","LCAL1"
"1553415_at","SLC17A8","SLC17A8"
"1553417_at","C11orf44","C11ORF44"
"1553418_a_at","CNTNAP5","CNTNAP5"
"1553420_at","SATB2-AS1","SATB2-AS1"
"1553422_s_at","RBFOX1","RBFOX1"
"1553423_a_at","SLFN13","SLFN13"
"1553424_at","C12orf40","C12ORF40"
"1553425_at","CFAP57","CFAP57"
"1553426_at","C5orf64","C5ORF64"
"1553427_at","ADAMTS15","ADAMTS15"
"1553428_at","LY86-AS1","LY86-AS1"
"1553429_at","FLJ31713","FLJ31713"
"1553430_a_at","EDARADD","EDARADD"
"1553432_s_at","LOC101060424///LOC653786///OTOA","LOC101060424"
"1553433_at","CCDC171","CCDC171"
"1553434_at","CYP4Z2P","CYP4Z2P"
"1553435_at","C18orf15","C18ORF15"
"1553436_at","MUC19","MUC19"
"1553437_at","KLHDC7A","KLHDC7A"
"1553438_at","C11orf72","C11ORF72"
"1553440_at","AQP4-AS1","AQP4-AS1"
"1553441_at","CNTNAP4","CNTNAP4"
"1553442_a_at","CNTNAP4","CNTNAP4"
"1553443_at","FER1L6-AS1","FER1L6-AS1"
"1553444_a_at","C1orf127","C1ORF127"
"1553446_at","LOC100996634","LOC100996634"
"1553447_at","AGBL1","AGBL1"
"1553448_at","FLJ34503","FLJ34503"
"1553449_at","LINC00304","LINC00304"
"1553450_s_at","LINC00304","LINC00304"
"1553451_at","TERB1","TERB1"
"1553452_at","MYO1H","MYO1H"
"1553453_at","ASB14","ASB14"
"1553454_at","RPTN","RPTN"
"1553457_at","LINC00269","LINC00269"
"1553458_at","VSTM4","VSTM4"
"1553459_at","CCDC150","CCDC150"
"1553460_at","C2orf61","C2ORF61"
"1553461_at","FAM9B","FAM9B"
"1553464_at","FLJ40288","FLJ40288"
"1553465_a_at","CES5A","CES5A"
"1553466_at","CFAP47","CFAP47"
"1553467_at","FLJ32742///DCAF8L2","FLJ32742"
"1553468_at","HYDIN2","HYDIN2"
"1553470_at","DNAH17","DNAH17"
"1553471_at","SLC35G3","SLC35G3"
"1553472_at","LOC150596","LOC150596"
"1553474_at","LOC100288966","LOC100288966"
"1553478_at","KIRREL3-AS3","KIRREL3-AS3"
"1553479_at","TMEM145","TMEM145"
"1553482_at","C15orf32","C15ORF32"
"1553483_at","TSGA10IP","TSGA10IP"
"1553484_at","LINC00477","LINC00477"
"1553485_at","CCDC140","CCDC140"
"1553486_a_at","C17orf78","C17ORF78"
"1553488_at","TEKT5","TEKT5"
"1553489_a_at","TEKT5","TEKT5"
"1553491_at","KSR2","KSR2"
"1553492_a_at","PAX1","PAX1"
"1553493_a_at","TDH","TDH"
"1553494_at","TDH","TDH"
"1553497_at","LINC00615","LINC00615"
"1553499_s_at","SERPINA9","SERPINA9"
"1553500_at","FBXL21","FBXL21"
"1553502_a_at","PALM2-AKAP2///PALM2///AKAP2","PALM2-AKAP2"
"1553504_at","MRGPRX4","MRGPRX4"
"1553505_at","A2ML1","A2ML1"
"1553506_at","CPO","CPO"
"1553507_a_at","GPR6","GPR6"
"1553508_at","MDS2","MDS2"
"1553510_s_at","CNOT9","CNOT9"
"1553511_at","GJD3","GJD3"
"1553512_at","HOXC12","HOXC12"
"1553513_at","VNN3","VNN3"
"1553514_a_at","VNN3","VNN3"
"1553515_at","COPS9","COPS9"
"1553517_at","FERD3L","FERD3L"
"1553518_at","DEFT1P2///DEFT1P","DEFT1P2"
"1553519_at","LINC00314","LINC00314"
"1553521_at","DEFB104B///DEFB104A","DEFB104B"
"1553523_at","NLRP14","NLRP14"
"1553524_at","DGKB","DGKB"
"1553525_at","NLRP13","NLRP13"
"1553526_at","NLRP8","NLRP8"
"1553527_at","NLRP9","NLRP9"
"1553528_a_at","TAF5","TAF5"
"1553529_at","TAS1R2","TAS1R2"
"1553530_a_at","ITGB1","ITGB1"
"1553531_at","PCSK6","PCSK6"
"1553532_a_at","ZNF341","ZNF341"
"1553533_at","JPH1","JPH1"
"1553534_at","NLRP10","NLRP10"
"1553535_a_at","RANGAP1","RANGAP1"
"1553536_at","MBNL2","MBNL2"
"1553537_at","KRT73","KRT73"
"1553538_s_at","COX1","COX1"
"1553539_at","KRT74","KRT74"
"1553540_a_at","SLC29A2","SLC29A2"
"1553541_at","LMX1A","LMX1A"
"1553542_at","CCDC125","CCDC125"
"1553544_at","GPR101","GPR101"
"1553545_at","ILDR1","ILDR1"
"1553549_at","VN1R2","VN1R2"
"1553550_at","VN1R5","VN1R5"
"1553551_s_at","ND2","ND2"
"1553552_at","TAAR8","TAAR8"
"1553553_at","TAS2R39","TAS2R39"
"1553555_at","TAS2R38","TAS2R38"
"1553556_at","TAS2R40","TAS2R40"
"1553558_at","TAS2R41","TAS2R41"
"1553559_at","TMEM171","TMEM171"
"1553560_at","VN1R4","VN1R4"
"1553561_at","TAS2R50","TAS2R50"
"1553562_at","LOC100996919///CD8B","LOC100996919"
"1553564_at","MACROD2","MACROD2"
"1553565_s_at","DDAH1","DDAH1"
"1553566_at","PIANP","PIANP"
"1553567_s_at","ATP6","ATP6"
"1553568_a_at","HIST1H1T","HIST1H1T"
"1553569_at","COX2","COX2"
"1553570_x_at","COX2","COX2"
"1553572_a_at","CYGB","CYGB"
"1553573_s_at","EFNA2","EFNA2"
"1553574_at","IFNE","IFNE"
"1553575_at","ND6","ND6"
"1553579_a_at","SPAG11A///SPAG11B","SPAG11A"
"1553581_s_at","SREK1IP1","SREK1IP1"
"1553582_a_at","SPAG11A///SPAG11B","SPAG11A"
"1553583_a_at","THRSP","THRSP"
"1553584_at","CXorf36","CXORF36"
"1553585_a_at","MAGEA10-MAGEA5///MAGEA5","MAGEA10-MAGEA5"
"1553586_at","FBXL19-AS1","FBXL19-AS1"
"1553587_a_at","POLE4","POLE4"
"1553588_at","SH3KBP1///ND3","SH3KBP1"
"1553589_a_at","PDZK1IP1","PDZK1IP1"
"1553590_at","FAM27E2///FAM27E3","FAM27E2"
"1553591_at","BCRP3","BCRP3"
"1553592_x_at","BCRP3","BCRP3"
"1553593_a_at","TAL2","TAL2"
"1553594_a_at","INSL3","INSL3"
"1553599_a_at","SYCP3","SYCP3"
"1553600_at","TMIE","TMIE"
"1553601_a_at","TMIE","TMIE"
"1553602_at","MUCL1","MUCL1"
"1553603_s_at","ATL2","ATL2"
"1553604_at","ABCA13","ABCA13"
"1553605_a_at","ABCA13","ABCA13"
"1553607_at","GRIK1-AS2///LINC00189///BACH1","GRIK1-AS2"
"1553608_a_at","LINC00189","LINC00189"
"1553611_s_at","KLHL35","KLHL35"
"1553612_at","ZNF354B","ZNF354B"
"1553613_s_at","FOXC1","FOXC1"
"1553614_a_at","LINC01198","LINC01198"
"1553618_at","TRIM43B///TRIM43","TRIM43B"
"1553619_a_at","TRIM43B///TRIM43","TRIM43B"
"1553620_at","TRIM42","TRIM42"
"1553622_a_at","FSIP1","FSIP1"
"1553623_at","LOC84843","LOC84843"
"1553625_at","FAM98B","FAM98B"
"1553626_a_at","EFCAB13","EFCAB13"
"1553627_s_at","EFCAB13","EFCAB13"
"1553629_a_at","FAM71B","FAM71B"
"1553630_at","C10orf107","C10ORF107"
"1553633_s_at","LOC101929373///SLC9B1","LOC101929373"
"1553634_a_at","WEE2-AS1","WEE2-AS1"
"1553635_s_at","TCTEX1D1","TCTEX1D1"
"1553636_at","TMCO5A","TMCO5A"
"1553637_s_at","TMCO5A","TMCO5A"
"1553639_a_at","PPARGC1B","PPARGC1B"
"1553640_at","XKR6","XKR6"
"1553641_a_at","TSGA13","TSGA13"
"1553642_at","C9orf163","C9ORF163"
"1553644_at","SYNE3","SYNE3"
"1553645_at","CCDC141","CCDC141"
"1553646_at","HDX","HDX"
"1553647_at","CDYL2","CDYL2"
"1553651_at","C18orf54","C18ORF54"
"1553652_a_at","C18orf54","C18ORF54"
"1553654_at","SYT14","SYT14"
"1553655_at","CDC20B","CDC20B"
"1553656_at","TECTB","TECTB"
"1553657_at","VWA3A","VWA3A"
"1553658_at","LINC00896","LINC00896"
"1553660_at","HUS1B","HUS1B"
"1553661_a_at","HUS1B","HUS1B"
"1553663_a_at","NPB","NPB"
"1553666_at","CCDC34","CCDC34"
"1553668_at","LRCH3","LRCH3"
"1553670_at","INTS4","INTS4"
"1553672_at","ENAH","ENAH"
"1553673_at","STK35","STK35"
"1553674_at","LRRIQ3","LRRIQ3"
"1553675_at","KLC4","KLC4"
"1553677_a_at","TIPRL","TIPRL"
"1553678_a_at","ITGB1","ITGB1"
"1553679_s_at","VKORC1L1","VKORC1L1"
"1553681_a_at","PRF1","PRF1"
"1553682_at","FBXL14","FBXL14"
"1553683_s_at","FBXL14","FBXL14"
"1553684_at","PPIL6","PPIL6"
"1553685_s_at","SP1","SP1"
"1553686_at","C18orf25","C18ORF25"
"1553688_at","METTL6","METTL6"
"1553689_s_at","METTL6","METTL6"
"1553690_at","SGO1","SGO1"
"1553691_at","B3GALNT2","B3GALNT2"
"1553693_s_at","CBR4","CBR4"
"1553694_a_at","PIK3C2A","PIK3C2A"
"1553695_a_at","NLRX1","NLRX1"
"1553696_s_at","ZNF569","ZNF569"
"1553697_at","CCSAP","CCSAP"
"1553698_a_at","CCSAP","CCSAP"
"1553701_a_at","DUSP18","DUSP18"
"1553702_at","ZNF697","ZNF697"
"1553703_at","ZNF791","ZNF791"
"1553704_x_at","ZNF791","ZNF791"
"1553705_a_at","CHRM3","CHRM3"
"1553706_at","HTRA4","HTRA4"
"1553708_at","LINC00525","LINC00525"
"1553709_a_at","PRPF38A","PRPF38A"
"1553710_at","FAM218A","FAM218A"
"1553711_a_at","FAM218A","FAM218A"
"1553713_a_at","RHEBL1","RHEBL1"
"1553715_s_at","MCRIP2","MCRIP2"
"1553717_at","KCTD7///RABGEF1","KCTD7"
"1553718_at","ZNF548","ZNF548"
"1553719_s_at","ZNF548","ZNF548"
"1553720_a_at","AMER2","AMER2"
"1553721_at","RNF152","RNF152"
"1553722_s_at","RNF152","RNF152"
"1553723_at","ADGRG3","ADGRG3"
"1553725_s_at","ZNF644","ZNF644"
"1553726_s_at","TBC1D32","TBC1D32"
"1553727_at","B4GALNT3","B4GALNT3"
"1553728_at","LRRC43","LRRC43"
"1553729_s_at","LRRC43","LRRC43"
"1553730_x_at","LRRC43","LRRC43"
"1553732_s_at","CEP89","CEP89"
"1553734_at","AK7","AK7"
"1553736_at","ZFC3H1","ZFC3H1"
"1553739_at","IRAK2","IRAK2"
"1553740_a_at","IRAK2","IRAK2"
"1553741_at","LINC00337","LINC00337"
"1553743_at","METTL21A","METTL21A"
"1553746_a_at","OTOGL","OTOGL"
"1553747_at","MGC16025","MGC16025"
"1553749_at","FAM76B","FAM76B"
"1553750_a_at","FAM76B","FAM76B"
"1553752_at","SPATA25","SPATA25"
"1553755_at","NXNL1","NXNL1"
"1553756_at","GLIS3-AS1","GLIS3-AS1"
"1553757_at","IQCG","IQCG"
"1553759_at","MCM9","MCM9"
"1553761_at","PRR14L","PRR14L"
"1553764_a_at","AJUBA","AJUBA"
"1553765_a_at","KLHL32","KLHL32"
"1553768_a_at","DCBLD1","DCBLD1"
"1553769_at","SLAMF9","SLAMF9"
"1553770_a_at","SLAMF9","SLAMF9"
"1553772_at","GK5","GK5"
"1553775_at","LOC152048","LOC152048"
"1553776_at","UBE2U","UBE2U"
"1553778_at","WBSCR27","WBSCR27"
"1553780_at","LINC00638","LINC00638"
"1553781_at","ZC3HAV1L","ZC3HAV1L"
"1553785_at","RASGEF1B","RASGEF1B"
"1553787_at","C11orf45","C11ORF45"
"1553789_a_at","C21orf58","C21ORF58"
"1553792_at","KIAA1109","KIAA1109"
"1553793_a_at","KIAA1109","KIAA1109"
"1553794_at","STOML3","STOML3"
"1553796_at","LINC01105","LINC01105"
"1553797_a_at","LINC01105","LINC01105"
"1553798_a_at","FBXL13","FBXL13"
"1553799_at","FAM227B","FAM227B"
"1553801_a_at","DTD2","DTD2"
"1553802_a_at","SOX3","SOX3"
"1553803_at","SPATA32","SPATA32"
"1553804_a_at","SPATA32","SPATA32"
"1553805_at","C3orf49","C3ORF49"
"1553808_a_at","NKX2-3","NKX2-3"
"1553809_a_at","TMEM252","TMEM252"
"1553810_a_at","KIAA1524","KIAA1524"
"1553811_at","FAM222A-AS1","FAM222A-AS1"
"1553812_at","TLE6","TLE6"
"1553813_s_at","TLE6","TLE6"
"1553815_a_at","TCEANC","TCEANC"
"1553817_at","LOC102725315///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P","LOC102725315"
"1553818_x_at","LOC102725315///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P","LOC102725315"
"1553821_at","HECTD4","HECTD4"
"1553822_at","RTP1","RTP1"
"1553823_a_at","RTP1","RTP1"
"1553826_a_at","PRR35","PRR35"
"1553828_at","NXPE1","NXPE1"
"1553829_at","CYP1B1-AS1","CYP1B1-AS1"
"1553830_s_at","MAGEA2B///MAGEA2","MAGEA2B"
"1553831_at","APOBEC3D","APOBEC3D"
"1553832_at","LINC00315","LINC00315"
"1553834_at","COL6A5","COL6A5"
"1553835_a_at","COL6A5","COL6A5"
"1553837_at","PGAM5","PGAM5"
"1553838_at","C4orf45","C4ORF45"
"1553839_at","CCDC149","CCDC149"
"1553840_a_at","CCDC149","CCDC149"
"1553842_at","BEND2","BEND2"
"1553843_at","C10orf67","C10ORF67"
"1553844_a_at","C10orf67","C10ORF67"
"1553845_x_at","C10orf67","C10ORF67"
"1553846_at","SPERT","SPERT"
"1553847_a_at","SPERT","SPERT"
"1553849_at","CCDC26","CCDC26"
"1553850_at","B3GALT5-AS1","B3GALT5-AS1"
"1553851_at","SPIC","SPIC"
"1553852_at","VPS13B","VPS13B"
"1553856_s_at","P2RY10","P2RY10"
"1553857_at","IGSF22","IGSF22"
"1553858_at","ZBTB3","ZBTB3"
"1553859_at","TPH1","TPH1"
"1553860_at","DCST1","DCST1"
"1553861_at","TCP11L2","TCP11L2"
"1553863_at","WDFY4","WDFY4"
"1553864_at","GPR26","GPR26"
"1553865_a_at","GPR26","GPR26"
"1553868_a_at","KIAA0825","KIAA0825"
"1553869_at","SESN3","SESN3"
"1553871_at","CSNK1G2-AS1","CSNK1G2-AS1"
"1553872_at","NATD1","NATD1"
"1553873_at","KLHL34","KLHL34"
"1553874_a_at","ZSCAN10","ZSCAN10"
"1553875_s_at","ZSCAN10","ZSCAN10"
"1553876_at","SAMD3","SAMD3"
"1553878_at","GOT1L1","GOT1L1"
"1553879_a_at","GOT1L1","GOT1L1"
"1553880_at","C10orf91","C10ORF91"
"1553882_at","LINC00504","LINC00504"
"1553883_at","ZNF99","ZNF99"
"1553885_x_at","ZNF99","ZNF99"
"1553886_at","CFAP65","CFAP65"
"1553887_at","SIGLECL1","SIGLECL1"
"1553888_at","LDHAL6A","LDHAL6A"
"1553889_at","MRGPRX2","MRGPRX2"
"1553890_s_at","NTN5","NTN5"
"1553891_at","KLF17","KLF17"
"1553893_at","CCDC105","CCDC105"
"1553894_at","CCDC122","CCDC122"
"1553895_at","C11orf42","C11ORF42"
"1553898_a_at","DKFZp434L192","DKFZP434L192"
"1553900_s_at","POM121L8P///POM121L9P///POM121L1P","POM121L8P"
"1553901_x_at","ZNF486","ZNF486"
"1553906_s_at","FGD2","FGD2"
"1553907_a_at","EXD1","EXD1"
"1553909_x_at","SLF2","SLF2"
"1553910_at","NBPF4","NBPF4"
"1553911_at","ZNF663P","ZNF663P"
"1553912_at","LINC00955","LINC00955"
"1553914_at","LOC162137","LOC162137"
"1553915_at","C10orf126","C10ORF126"
"1553917_at","PIKFYVE","PIKFYVE"
"1553918_at","LINC00479","LINC00479"
"1553919_at","C9orf62","C9ORF62"
"1553920_at","C9orf84","C9ORF84"
"1553923_at","SLC22A24","SLC22A24"
"1553924_at","FMO9P","FMO9P"
"1553927_at","C7orf33","C7ORF33"
"1553928_at","ELMOD2","ELMOD2"
"1553929_at","ACER1","ACER1"
"1553930_at","TAAR1","TAAR1"
"1553931_at","OSTCP1","OSTCP1"
"1553934_at","LINC00305","LINC00305"
"1553935_at","BFSP2-AS1","BFSP2-AS1"
"1553936_a_at","BFSP2-AS1","BFSP2-AS1"
"1553938_a_at","STK32A","STK32A"
"1553940_a_at","LRRC28","LRRC28"
"1553943_at","LOC171391","LOC171391"
"1553944_at","MIA2///CTAGE5","MIA2"
"1553945_at","GPHB5","GPHB5"
"1553946_at","DCD","DCD"
"1553947_at","EXOSC6","EXOSC6"
"1553949_at","IQSEC3","IQSEC3"
"1553952_at","ZDHHC19","ZDHHC19"
"1553954_at","ALG14","ALG14"
"1553955_at","PPP1R21","PPP1R21"
"1553956_at","TMEM237","TMEM237"
"1553957_at","ZNF564","ZNF564"
"1553959_a_at","B3GALT6","B3GALT6"
"1553960_at","SNX21","SNX21"
"1553961_s_at","SNX21","SNX21"
"1553962_s_at","RHOB","RHOB"
"1553963_at","RHOB","RHOB"
"1553965_x_at","RHOB","RHOB"
"1553967_at","ADAT3","ADAT3"
"1553968_a_at","ADAT3","ADAT3"
"1553970_s_at","CEL","CEL"
"1553971_a_at","GATS","GATS"
"1553972_a_at","CBS","CBS"
"1553973_a_at","SPINK6","SPINK6"
"1553974_at","C22orf39","C22ORF39"
"1553976_a_at","DPCD","DPCD"
"1553977_a_at","CYP39A1","CYP39A1"
"1553978_at","BORCS8","BORCS8"
"1553979_at","ZNF121","ZNF121"
"1553982_a_at","RAB7B","RAB7B"
"1553983_at","DTYMK","DTYMK"
"1553984_s_at","DTYMK","DTYMK"
"1553986_at","RASEF","RASEF"
"1553987_at","MAPKAPK5-AS1","MAPKAPK5-AS1"
"1553989_a_at","ATP6V1C2","ATP6V1C2"
"1553990_at","BRICD5","BRICD5"
"1553991_s_at","LOC101928274///VSIG10","LOC101928274"
"1553992_s_at","NBR2","NBR2"
"1553993_s_at","MIR6800///MED25","MIR6800"
"1553994_at","NT5E","NT5E"
"1553995_a_at","NT5E","NT5E"
"1553997_a_at","ASPHD1","ASPHD1"
"1553998_at","DMRTC1B///DMRTC1","DMRTC1B"
"1554001_at","TRIM37","TRIM37"
"1554003_at","ARHGEF28","ARHGEF28"
"1554004_a_at","ARHGEF28","ARHGEF28"
"1554006_a_at","LLGL2","LLGL2"
"1554008_at","OSMR","OSMR"
"1554010_at","NDST1","NDST1"
"1554012_at","RSPO2","RSPO2"
"1554014_at","CHD2","CHD2"
"1554015_a_at","CHD2","CHD2"
"1554016_a_at","USB1","USB1"
"1554017_at","RILPL1///SNRNP35","RILPL1"
"1554018_at","GPNMB","GPNMB"
"1554019_s_at","CEP57L1","CEP57L1"
"1554020_at","BICD1","BICD1"
"1554021_a_at","ZNF12","ZNF12"
"1554022_at","CCDC13","CCDC13"
"1554023_s_at","CCDC13","CCDC13"
"1554026_a_at","MYO10","MYO10"
"1554027_a_at","SLC4A4","SLC4A4"
"1554029_a_at","TTC37","TTC37"
"1554030_at","ARSB","ARSB"
"1554032_at","ARSB","ARSB"
"1554033_at","FRMD4A","FRMD4A"
"1554034_a_at","FRMD4A","FRMD4A"
"1554036_at","ZBTB24","ZBTB24"
"1554037_a_at","ZBTB24","ZBTB24"
"1554038_at","LARP1B","LARP1B"
"1554039_at","C14orf159","C14ORF159"
"1554041_at","TMEM239","TMEM239"
"1554042_s_at","TMEM239","TMEM239"
"1554044_a_at","MRAP","MRAP"
"1554045_at","ZNF24","ZNF24"
"1554047_at","TXNDC9","TXNDC9"
"1554049_s_at","DCAF8","DCAF8"
"1554050_at","SMPDL3B","SMPDL3B"
"1554052_at","CNOT1","CNOT1"
"1554053_at","SPTLC1","SPTLC1"
"1554057_at","ASH1L-AS1","ASH1L-AS1"
"1554059_at","SETMAR","SETMAR"
"1554060_s_at","SETMAR","SETMAR"
"1554062_at","XG","XG"
"1554063_at","ZHX1-C8orf76","ZHX1-C8ORF76"
"1554065_at","MVB12B","MVB12B"
"1554067_at","C12orf66","C12ORF66"
"1554068_s_at","C12orf66","C12ORF66"
"1554069_at","EPHA8","EPHA8"
"1554071_at","DEUP1","DEUP1"
"1554072_s_at","DEUP1","DEUP1"
"1554074_s_at","SLFNL1","SLFNL1"
