"ensembl_id","donor 1_unstim","donor 1_LPS","donor 2_unstim","donor 2_LPS","donor 3_unstim","donor 3_LPS","donor 4_unstim","donor 4_LPS"
"ENSG00000187608",2.68962665356644,10.6566765113057,3.19651624420613,10.6030384490171,2.93835697831913,6.99477644313717,3.08201985954437,8.6829940169916
"ENSG00000188157",7.95224522448873,9.95807484552544,7.97906762751647,9.76992595332958,7.71916949162798,9.15099351993591,7.62596914463353,9.73926294596503
"ENSG00000217801",-0.062588095538421,-0.0788331555822278,-0.168905339093193,-1.03817884415879,-1.71210756713221,-2.79266289185713,-1.89631018164045,-1.02893978615194
"ENSG00000273443",-1.6959250957611,-0.820102005338796,-2.54237888920925,-2.6551810691859,-3.76097525741855,-5.1859037158629,-3.62482290441406,-4.10007058125683
"ENSG00000131591",2.63541513202305,2.40325830967347,2.24828509906201,2.11329968629955,2.46884980572338,2.22409059723822,2.24593517250401,2.17954152125614
"ENSG00000285812",-2.03642015030081,-1.67674412268462,-4.1733781342518,-1.63108481576012,-3.76097525741855,-3.11894623602343,-2.89268145636998,-5.18590371586291
"ENSG00000186891",2.82789064011982,3.82117538603197,2.95269252379192,3.28421491326196,3.25750585383763,3.0723262881671,3.01664919380092,3.13013363180835
"ENSG00000186827",1.73846577528402,4.3218982551279,1.83884642679211,3.62848454021178,1.92605054922216,3.13603385354312,1.50638789056609,3.78471990115541
"ENSG00000078808",7.60072997898022,7.81123223011501,7.53252285898655,7.45245673419001,8.06423124117292,8.35827614941662,7.88125200813375,8.22825952690463
"ENSG00000176022",4.6419162313966,3.98898967502769,4.57372023006172,3.65127418102849,4.7934923188958,3.58548518652103,4.95432847881539,3.72204021495877
"ENSG00000184163",-2.88235983043051,-1.41046168881227,-1.99378564588496,-3.42491412607309,-3.76097525741855,-2.30227468318891,-5.1859037158629,-2.72899151131993
"ENSG00000160087",4.76178343384652,4.53811390813409,4.72775695017614,4.18139775300323,4.98279431758349,4.56258955168606,5.01536398634884,4.91151715113805
"ENSG00000162572",-1.12009381543457,-2.00355801183376,-1.84150728817929,-1.78574548192047,-1.82588151151252,-3.54127182934632,-1.63388145170335,-2.03888912043676
"ENSG00000131584",4.91584847906489,3.86978934490863,5.11909648757,4.01049458303915,4.92384934711591,4.1054598285872,4.79496715500683,3.68446708867634
"ENSG00000169972",2.85679538966855,1.26075946343381,3.00686448390062,1.6190695963909,2.73618296545736,1.78070196348146,2.80616939596415,1.53385312291466
"ENSG00000127054",4.94819375532285,5.14852944445764,4.94099280417406,4.80172993794153,5.18724609091098,4.7852517226457,5.17903022541086,4.95376426269444
"ENSG00000224051",4.22948865456275,3.41245155883416,4.14278125427401,3.52122681689996,4.26066766032326,3.5318393015358,4.4274253855895,3.60625130843371
"ENSG00000169962",-1.12009381543457,-1.53746804083289,-0.518093673150513,-0.416007273797657,-1.949402023709,-1.93695563543526,-1.63388145170335,-2.46059783382405
"ENSG00000107404",4.57541316130935,3.96868466743669,5.25264943390297,4.37637777025957,4.81855865917747,3.96862856204865,5.09895298847545,4.34702487265061
"ENSG00000162576",1.66164219409366,1.64811804491523,1.04815878651388,1.59169208952309,0.892150321001412,1.0099781597237,1.10050717935393,0.785480027749457
"ENSG00000175756",5.59085936484867,5.08527017740655,5.76606410233513,5.12167485462318,5.78553130971483,5.24803890188634,5.98941903634327,5.68561532326478
"ENSG00000221978",5.85838962686958,5.93199927279896,5.56951381314418,5.67137822655646,5.51608858965332,5.81479604558728,5.10794848799583,4.99341340898308
"ENSG00000224870",3.21373908408842,3.53768306395445,3.06929481873769,3.42836115966275,2.93297409160426,3.23567536330602,3.2023650948055,3.55106004649739
"ENSG00000242485",3.71378417604892,3.56917950751655,3.99301430325662,3.5731074531077,3.95792766348402,3.12873146772513,3.83755659222715,3.04008189074764
"ENSG00000272455",-0.709643690969335,0.144479724369464,0.0478244952283277,-0.693810347584993,-0.000621938476060696,-1.01490147043357,-0.465640218698895,-0.940893821237369
"ENSG00000179403",-1.6959250957611,-1.08529286194855,2.70929867112523,2.18793642913236,-2.2335613101843,-1.7839916392023,-2.40932706875735,-1.02893978615194
"ENSG00000160072",3.84610039713269,3.43625826316274,4.19948986107746,3.240255090428,3.80134565363476,2.05887415327289,4.7895683967675,2.4177194667012
"ENSG00000197785",3.96394309019213,2.90406386515637,4.6599982384265,3.17252170541795,4.83350307015414,2.65306793154461,4.97267222002084,2.50847227347435
"ENSG00000160075",6.04859436521152,5.82714937835045,6.0114564288804,5.50722931026839,5.94525118993777,5.54830449916474,6.05251670638691,6.0503178519681
"ENSG00000215014",-0.199211664141264,-0.820102005338796,0.00827755703221645,-0.772506304326,0.379017831475253,0.759198264632567,0.238383062434937,1.12846767595627
"ENSG00000228594",4.46105566922893,2.80773842522668,4.38397096277409,2.11329968629955,4.30018722340876,1.62980920733522,4.46641830762367,2.63120900695244
"ENSG00000272106",1.96146819871236,1.50297900141753,1.1521450417202,0.775381407119224,1.59376389516074,0.920279443830575,1.52468583478391,1.40970000716147
"ENSG00000197530",3.56318205443084,3.78997928594186,3.57189714709266,3.44364203349418,3.60293007956336,4.02189046490844,3.58119568970948,4.48998970938475
"ENSG00000189409",-2.88235983043051,-1.67674412268462,-2.5801252562615,-1.24706921145656,-5.1859037158629,-4.14092190916265,-5.1859037158629,-4.10007058125683
"ENSG00000248333",4.35777365506993,5.05300112893315,4.18709531687645,4.81811158047485,4.53952016327857,5.07772302567862,4.49379563641459,5.19855648261239
"ENSG00000189339",5.69421322549455,5.91252614903772,5.15220186872965,5.22040687104457,5.15752490744429,6.53183874189151,5.05530934644039,6.45717720246873
"ENSG00000269737",-0.175987657722046,0.977436911033243,-0.886507908759171,0.718064265040276,-0.528909682941223,0.621314305820631,0.118577435530104,0.622648932929495
"ENSG00000008128",2.47469986715383,3.73298436072261,3.46855821807662,4.25591246040631,3.77059096364448,4.32826776302603,3.68519160671479,4.20005760983871
"ENSG00000268575",1.50641911502435,1.81849927591778,1.66714258821954,1.72969527723402,0.502046843344019,1.92602529684347,0.553159837367442,1.58955386657966
"ENSG00000227775",-5.1859037158629,-4.00273082848103,-2.28216456959986,-3.42491412607309,-1.18266574789462,-2.23018809759618,-0.841849963605227,0.389598535210237
"ENSG00000215790",2.64424001430331,2.70071758562837,3.77438993626508,3.99604479400988,2.76876737949498,4.27833224828057,2.47353553742394,3.50645825281224
"ENSG00000008130",6.45828651221932,8.58042678720444,6.72625391237635,8.74154696418567,6.97337560278039,7.64794144220742,6.86393677352242,8.2516587864653
"ENSG00000078369",8.13529397626643,8.30029838326209,8.14110471599999,8.16077294590355,8.2396325938562,8.37233382607825,8.35437507822826,8.65346506442457
"ENSG00000231050",-1.50669745630812,-1.18575371633626,-2.35714248410554,-2.98930991394366,-2.80392003391639,-3.11894623602343,-2.40932706875735,-2.72899151131993
"ENSG00000067606",-3.78836717133682,-2.52966001029594,-1.1697098107231,-1.99035618255354,-3.76097525741855,-3.11894623602343,-1.68925402075463,-2.72899151131993
